Date,Open,High,Low,Close,Volume
2020-02-07,108.83463,108.95867,107.13092,107.19795,101542
2020-02-08,107.23303,107.46184,106.6045,106.83132,59860
2020-02-09,106.77826,106.78866,106.06529,106.38148,150438
2020-02-10,106.50647,106.51328,105.90919,105.97398,59375
2020-02-11,106.04963,106.34585,104.92072,105.02756,57253
2020-02-12,105.02592,105.35439,104.92195,105.33858,102004
2020-02-13,105.36104,105.47845,104.24998,104.40272,68594
2020-02-14,104.33978,104.60915,104.27968,104.53854,109552
2020-02-15,104.52264,104.53105,104.42755,104.43963,62471
2020-02-16,104.41395,104.74361,104.22336,104.66608,105302
2020-02-17,104.5138,105.261,104.28896,105.1558,51139
2020-02-18,105.10064,106.28774,105.0665,106.27744,100342
2020-02-19,106.29348,107.47161,106.24522,107.13319,84861
2020-02-20,107.12897,107.96431,106.98413,107.79894,85041
2020-02-21,107.82469,108.70688,107.82467,108.65894,54058
2020-02-22,108.65524,108.81441,108.5908,108.78275,51851
2020-02-23,108.81344,108.98622,108.76763,108.85517,86429
2020-02-24,108.91289,108.9488,108.46753,108.61218,61706
2020-02-25,108.57464,108.87779,108.5258,108.76215,65761
2020-02-26,108.77223,110.18329,108.51825,109.39512,54784
2020-02-27,109.4825,109.69131,109.20864,109.45899,70109
2020-02-28,109.51933,109.92025,109.05556,109.47589,81133
2020-02-29,109.48945,109.4953,109.13939,109.13952,92994
2020-03-01,109.09982,110.02972,109.09603,109.99037,91808
2020-03-02,109.92123,110.09807,109.91755,110.09707,72489
2020-03-03,110.09092,110.4886,110.08137,110.4283,50884
2020-03-04,110.48671,110.55062,110.31857,110.36295,65025
2020-03-05,110.32643,110.67734,110.21055,110.62336,64980
2020-03-06,110.54479,110.59977,109.43837,109.65856,52725
2020-03-07,109.68716,110.01304,109.29115,109.64635,82667
2020-03-08,109.65071,109.65278,109.31597,109.31828,74461
2020-03-09,109.36654,110.02156,109.36539,110.0137,52349
2020-03-10,110.01511,110.67908,109.84764,110.5224,154392
2020-03-11,110.50291,110.66194,110.37371,110.42965,60071
2020-03-12,110.42566,110.43554,110.01464,110.03242,61551
2020-03-13,110.09467,110.11183,109.30235,109.48615,50765
2020-03-14,109.41319,109.85685,109.31421,109.75042,79715
2020-03-15,109.67437,109.76389,109.33719,109.40821,53685
2020-03-16,109.35046,110.99634,109.18938,110.31969,107558
2020-03-17,110.4027,110.58498,109.73191,109.84316,53549
2020-03-18,109.83615,110.07972,109.24307,109.4442,53090
2020-03-19,109.42415,109.63088,108.16591,108.86368,74671
2020-03-20,108.86065,108.86592,108.00318,108.02582,61009
2020-03-21,107.97841,108.33183,107.84061,108.16419,68162
2020-03-22,108.08336,108.08901,107.72364,107.75134,60687
2020-03-23,107.81076,108.44198,107.81019,108.34625,68581
2020-03-24,108.36144,108.45237,108.35511,108.43398,72005
2020-03-25,108.41218,108.57016,107.33072,107.42982,65602
2020-03-26,107.31243,107.5017,106.79105,106.87743,122045
2020-03-27,106.89561,107.04636,106.33891,106.80249,80817
2020-03-28,106.88684,107.50129,106.88207,107.4651,56186
2020-03-29,107.44966,107.45503,107.1226,107.25583,67635
2020-03-30,107.2265,107.24169,106.9522,107.06564,119350
2020-03-31,107.10317,107.11903,106.19285,106.22781,56504
2020-04-01,106.25985,106.96416,106.22149,106.80381,76848
2020-04-02,106.6709,106.7293,105.26541,105.67265,57835
2020-04-03,105.61463,105.71261,105.60993,105.68748,54594
2020-04-04,105.69853,105.8778,105.50777,105.67038,84167
2020-04-05,105.66435,106.28049,105.54562,105.82792,66741
2020-04-06,105.85192,106.33757,105.81375,106.17159,177817
2020-04-07,106.18674,106.84047,106.06159,106.76356,50229
2020-04-08,106.79557,107.00523,105.97393,106.83733,95979
2020-04-09,106.78073,106.79368,105.90902,105.92273,89896
2020-04-10,105.83646,106.76813,105.61214,106.66534,93616
2020-04-11,106.67007,106.72251,106.27535,106.40665,55662
2020-04-12,106.43794,107.24538,106.42939,106.86025,62976
2020-04-13,106.9162,107.11779,106.5715,106.74634,84431
2020-04-14,106.75386,107.32231,106.47269,107.13455,53503
2020-04-15,107.13914,107.3781,107.03444,107.14903,63298
2020-04-16,107.199,107.25933,106.8425,106.91979,69124
2020-04-17,106.80869,107.39656,106.75318,107.3648,63371
2020-04-18,107.28635,107.36853,106.01595,106.06682,85123
2020-04-19,106.04992,106.21103,105.35958,105.74342,105799
2020-04-20,105.7556,105.97536,104.28083,105.71056,57156
2020-04-21,105.72235,106.07194,105.52424,105.88514,61172
2020-04-22,105.76158,106.04089,105.4664,105.58019,60628
2020-04-23,105.62559,105.64815,104.51258,104.52058,51984
2020-04-24,104.50942,104.57723,104.4866,104.57021,64650
2020-04-25,104.62606,104.64258,103.90471,103.94106,52356
2020-04-26,103.92948,105.16729,103.68113,104.18698,58848
2020-04-27,104.14239,104.66622,104.05815,104.38813,86701
2020-04-28,104.42512,104.59988,104.28771,104.37761,50955
2020-04-29,104.40184,106.10425,104.11555,105.16085,56735
2020-04-30,105.15889,105.88065,105.12629,105.84538,93518
2020-05-01,105.87954,105.92964,105.30452,105.35174,54621
2020-05-02,105.31757,105.33154,104.25889,104.34279,54850
2020-05-03,104.35589,105.05636,103.96974,104.95009,55203
2020-05-04,104.87594,106.21535,104.71538,106.20485,64515
2020-05-05,106.19113,106.30733,105.92374,105.92623,50217
2020-05-06,105.81305,106.12733,105.78606,106.03805,70706
2020-05-07,106.09622,106.10593,105.37184,105.52556,54756
2020-05-08,105.4859,105.61568,105.01461,105.10717,66972
2020-05-09,105.03389,106.73933,104.99994,106.61108,57241
2020-05-10,106.52193,107.02756,106.46329,106.97956,85237
2020-05-11,107.08165,107.30169,106.80053,107.04849,57740
2020-05-12,107.07421,108.30846,106.65429,107.12366,119164
2020-05-13,107.03008,107.03098,106.33516,106.45596,115575
2020-05-14,106.54421,106.68589,106.51601,106.58215,65395
2020-05-15,106.53203,107.58845,106.5315,107.58633,65179
2020-05-16,107.61971,109.06271,107.3875,108.48133,70132
2020-05-17,108.49045,108.57048,108.25204,108.29575,66336
2020-05-18,108.35455,108.35721,107.78181,107.7961,69840
2020-05-19,107.71219,108.18389,107.66343,108.10847,52687
2020-05-20,108.13264,108.2387,108.12228,108.15941,96404
2020-05-21,108.23952,108.24626,107.88999,108.10136,73797
2020-05-22,107.98683,108.08365,107.34645,107.68684,53933
2020-05-23,107.70976,108.18101,107.44186,108.08601,154021
2020-05-24,108.05068,108.20893,108.0067,108.15754,79241
2020-05-25,108.15388,108.26191,108.13069,108.14303,102133
2020-05-26,108.17698,108.47059,108.10259,108.15644,66405
2020-05-27,108.09445,108.37907,108.05692,108.37691,109471
2020-05-28,108.40129,108.89055,107.75026,107.85471,78440
2020-05-29,107.83213,108.39146,106.87776,107.23284,60288
2020-05-30,107.23564,107.40961,105.28616,105.81076,87346
2020-05-31,105.795,105.84933,105.78354,105.84124,73409
2020-06-01,105.93386,106.94211,105.92442,106.86126,66232
2020-06-02,106.79348,107.51954,106.79121,107.51945,72847
2020-06-03,107.5103,107.75603,107.37099,107.57272,69254
2020-06-04,107.61116,107.6871,106.58972,106.96789,60799
2020-06-05,106.90743,107.04906,106.69559,106.70699,68021
2020-06-06,106.70006,106.81398,106.06764,106.33472,60702
2020-06-07,106.29903,106.48785,106.28464,106.47831,69615
2020-06-08,106.49747,106.50201,106.34189,106.34604,51816
2020-06-09,106.35494,106.59117,106.35403,106.56029,50162
2020-06-10,106.53366,106.53596,106.35558,106.3556,78637
2020-06-11,106.31654,106.42456,105.49901,105.60878,62322
2020-06-12,105.57282,106.46825,105.53974,106.43292,54095
2020-06-13,106.3358,106.36435,105.72264,105.79351,59712
2020-06-14,105.75816,105.87571,105.05541,105.06748,62118
2020-06-15,105.03857,105.10483,104.53986,104.59899,57276
2020-06-16,104.71982,104.85068,104.18991,104.253,62335
2020-06-17,104.33568,104.71524,104.3129,104.62333,54542
2020-06-18,104.67527,104.96944,104.58428,104.85992,70633
2020-06-19,104.86455,104.89031,104.55266,104.63576,90362
2020-06-20,104.60391,104.94147,104.52025,104.87314,62789
2020-06-21,104.88094,106.08592,104.87715,106.06995,55890
2020-06-22,106.02265,106.5684,105.93642,106.39588,57753
2020-06-23,106.37714,106.63354,106.34271,106.5535,72940
2020-06-24,106.50313,107.22628,106.40732,106.95701,65130
2020-06-25,106.93418,106.99502,106.47438,106.52561,74504
2020-06-26,106.51096,108.11361,106.48053,107.99216,84752
2020-06-27,108.10755,109.24654,107.98396,108.97407,54721
2020-06-28,109.09062,109.28769,108.671,108.77246,60885
2020-06-29,108.76468,109.49852,108.55091,109.06774,51324
2020-06-30,109.06545,109.15235,107.71485,107.96924,50539
2020-07-01,107.92916,108.22331,107.85325,108.04693,78720
2020-07-02,107.99143,108.64304,107.38999,108.06664,55129
2020-07-03,108.13889,108.32852,107.93775,108.28646,74657
2020-07-04,108.33526,108.41648,107.70233,107.9668,110977
2020-07-05,107.94705,108.72012,107.83613,108.53353,77701
2020-07-06,108.57898,108.60507,107.98525,108.08991,168485
2020-07-07,108.08373,108.81248,108.06418,108.70457,100769
2020-07-08,108.68347,108.70949,108.51696,108.55141,121914
2020-07-09,108.59319,108.77585,107.17519,107.54407,56756
2020-07-10,107.48979,107.5047,106.86998,107.18614,63439
2020-07-11,107.12553,108.13891,107.00387,108.12221,75945
2020-07-12,108.10335,108.53687,107.32802,107.34469,88596
2020-07-13,107.39889,107.43431,106.63164,106.70087,56830
2020-07-14,106.69106,106.8485,106.65531,106.81786,75677
2020-07-15,106.82195,106.82456,106.24005,106.30644,52067
2020-07-16,106.30576,106.40683,105.71921,106.02389,50959
2020-07-17,105.95964,106.03787,105.37927,105.57759,57662
2020-07-18,105.54603,105.89518,105.52455,105.87869,87406
2020-07-19,105.92378,106.35445,105.20768,105.78184,82083
2020-07-20,105.79992,106.54103,105.79412,106.4178,51849
2020-07-21,106.2969,106.32081,105.55915,105.62349,59497
2020-07-22,105.54828,106.41205,105.49747,106.31167,108553
2020-07-23,106.32937,106.8715,106.32438,106.801,67983
2020-07-24,106.86391,106.99856,106.84207,106.953,116633
2020-07-25,106.96858,107.52486,106.703,107.1836,127519
2020-07-26,107.15713,107.20473,106.71094,106.94529,66246
2020-07-27,106.8754,107.27694,106.3126,106.41278,51747
2020-07-28,106.42593,107.29631,106.41728,107.28278,61164
2020-07-29,107.16412,107.32041,107.08801,107.3043,54806
2020-07-30,107.32194,107.45105,106.67006,106.67928,106473
2020-07-31,106.63115,106.86646,106.55227,106.85202,72549
2020-08-01,106.81943,107.04019,106.80544,106.99258,64852
2020-08-02,107.06689,107.5649,107.05769,107.44284,61234
2020-08-03,107.37097,107.6405,107.18595,107.23328,90334
2020-08-04,107.20655,107.33234,106.6203,106.72877,54796
2020-08-05,106.79642,107.09045,105.73921,106.09051,61655
2020-08-06,106.05031,106.05151,105.45482,105.45696,98043
2020-08-07,105.49026,105.7898,105.41702,105.75182,143715
2020-08-08,105.69478,106.05821,105.69311,106.02945,85575
2020-08-09,106.11075,106.54193,106.10491,106.51239,52243
2020-08-10,106.42656,107.13517,106.36194,106.80528,74420
2020-08-11,106.8077,106.98989,106.50091,106.55219,58366
2020-08-12,106.53964,108.1076,106.24661,107.78463,140576
2020-08-13,107.70911,107.81679,107.69914,107.81421,122490
2020-08-14,107.85188,107.89588,106.73294,106.87879,88395
2020-08-15,106.80415,107.4381,106.75668,107.23338,63802
2020-08-16,107.18922,107.21732,107.02271,107.06778,50376
2020-08-17,107.01278,107.02595,106.90073,106.90332,83131
2020-08-18,106.94421,107.00819,106.54427,106.76725,56185
2020-08-19,106.78121,107.13472,106.7422,106.94098,61281
2020-08-20,106.93361,107.0253,106.25088,106.33459,52039
2020-08-21,106.30771,106.37426,105.93935,106.05004,62057
2020-08-22,106.11734,106.56653,105.6738,106.03071,68038
2020-08-23,106.04854,106.85964,105.82979,106.72862,98123
2020-08-24,106.6989,106.73077,106.33401,106.34895,55902
2020-08-25,106.37943,106.40864,105.90388,106.00213,84127
2020-08-26,106.10502,106.62578,106.06286,106.59977,53174
2020-08-27,106.65689,107.01366,106.64266,106.98679,105613
2020-08-28,107.01861,107.27169,106.99872,107.12224,55908
2020-08-29,107.12457,107.12838,106.65985,106.74683,50183
2020-08-30,106.73374,108.42708,106.49178,107.27651,68837
2020-08-31,107.28177,107.69256,107.20564,107.31712,77190
2020-09-01,107.2866,107.38235,107.20958,107.3702,56924
2020-09-02,107.37178,107.75443,107.11454,107.42785,61373
2020-09-03,107.42277,107.92691,107.38378,107.49277,88457
2020-09-04,107.53426,107.97764,107.51284,107.95798,62533
2020-09-05,107.84799,107.95161,107.67668,107.84881,62471
2020-09-06,107.77016,108.48325,106.51947,106.59737,163386
2020-09-07,106.53474,106.57055,106.0298,106.29097,97636
2020-09-08,106.3241,106.37438,106.1259,106.23617,77203
2020-09-09,106.25782,106.30581,106.18273,106.2959,67581
2020-09-10,106.23217,106.31619,105.68793,105.92958,102583
2020-09-11,106.04356,106.04848,105.10944,105.18675,51930
2020-09-12,105.16278,105.39574,105.16254,105.39336,53911
2020-09-13,105.32758,105.97891,105.22697,105.81495,67022
2020-09-14,105.84642,105.91023,104.97813,104.97962,71999
2020-09-15,104.94931,105.55459,104.23395,104.7414,104757
2020-09-16,104.76765,104.86817,104.05409,104.31101,81960
2020-09-17,104.26165,104.47151,104.17333,104.42602,88722
2020-09-18,104.47696,104.69355,104.18232,104.24428,65427
2020-09-19,104.29326,104.32985,103.30456,103.44484,73591
2020-09-20,103.45529,104.10983,103.2746,103.96753,69746
2020-09-21,103.91549,104.37206,103.76775,104.2484,77610
2020-09-22,104.19739,104.35423,103.98258,104.05501,60517
2020-09-23,103.9886,104.0085,103.47077,103.50592,61700
2020-09-24,103.53131,103.53868,102.79935,102.84423,65205
2020-09-25,102.84692,102.87271,102.51664,102.65306,71798
2020-09-26,102.6435,102.77975,101.43101,101.659,56293
2020-09-27,101.71845,102.48908,101.70479,102.44045,58025
2020-09-28,102.48812,102.55538,102.15464,102.16294,69507
2020-09-29,102.22026,102.22621,102.06569,102.10984,53956
2020-09-30,102.09272,102.1513,101.76237,101.89741,64519
2020-10-01,101.91973,102.60024,101.45753,101.98956,53264
2020-10-02,101.96375,103.13335,101.4963,102.47103,57383
2020-10-03,102.40158,102.40525,101.17495,101.17498,55567
2020-10-04,101.15872,101.46826,101.06883,101.40806,64768
2020-10-05,101.42305,101.46042,101.2362,101.37579,80421
2020-10-06,101.31161,101.98393,101.04799,101.93217,77203
2020-10-07,101.96897,102.3243,101.83002,102.20241,65991
2020-10-08,102.21718,102.30111,101.37308,101.44656,149880
2020-10-09,101.4103,101.44054,100.71754,100.75963,96760
2020-10-10,100.79602,101.47557,100.76363,101.30693,61326
2020-10-11,101.29989,101.78845,101.26427,101.78755,56166
2020-10-12,101.79595,102.11071,101.37466,101.70372,72063
2020-10-13,101.61769,102.36148,101.49464,102.04064,103740
2020-10-14,101.91778,102.00256,101.69465,101.77131,57208
2020-10-15,101.74458,102.40437,101.71649,102.25706,116121
2020-10-16,102.22255,102.24876,102.12526,102.17202,67519
2020-10-17,102.12799,102.20256,100.86848,101.77393,98038
2020-10-18,101.76765,101.86894,101.62812,101.82843,51321
2020-10-19,101.85225,101.92872,101.6501,101.71877,50877
2020-10-20,101.72553,102.2215,101.69161,101.97226,64750
2020-10-21,101.95074,101.97501,101.76239,101.78363,52312
2020-10-22,101.82085,101.8488,101.70829,101.72372,117052
2020-10-23,101.68118,103.02901,101.65235,103.01032,58174
2020-10-24,103.04222,103.67498,103.03077,103.63786,85855
2020-10-25,103.62217,103.6884,103.52873,103.55815,55329
2020-10-26,103.52782,103.96711,103.34203,103.65072,53235
2020-10-27,103.5663,103.56633,103.05612,103.08415,68531
2020-10-28,103.15716,104.05434,102.90686,103.80801,91628
2020-10-29,103.89149,104.04735,103.72998,103.80421,73875
2020-10-30,103.83903,104.68091,103.80346,104.36314,57472
2020-10-31,104.36347,104.95722,104.32118,104.94384,68560
2020-11-01,104.9669,106.24926,104.52719,105.46073,53160
2020-11-02,105.50094,106.33252,105.2158,105.97122,77518
2020-11-03,105.99862,106.77037,105.93091,106.559,71176
2020-11-04,106.55434,108.01322,106.38849,107.70566,56288
2020-11-05,107.67093,108.3743,107.55218,108.06409,50904
2020-11-06,108.04828,108.6242,107.97358,108.37948,106181
2020-11-07,108.46342,108.46945,107.34805,107.35958,97441
2020-11-08,107.4345,107.60387,106.53172,106.94728,63551
2020-11-09,106.93312,107.16622,106.13362,106.2746,54742
2020-11-10,106.3071,106.46553,106.2608,106.38265,60222
2020-11-11,106.40738,106.79231,106.40639,106.78773,69286
2020-11-12,106.8152,107.80841,106.76992,107.14106,57413
2020-11-13,107.15728,107.1696,106.43778,106.46351,56495
2020-11-14,106.49394,107.07623,106.45281,107.06643,86894
2020-11-15,107.08732,107.61959,107.08209,107.4695,107906
2020-11-16,107.45408,107.59561,107.29826,107.51802,53136
2020-11-17,107.53118,107.8732,106.5817,106.92316,99345
2020-11-18,106.95015,107.04901,106.8249,106.94556,59001
2020-11-19,106.92135,107.62528,106.90865,107.21806,58443
2020-11-20,107.2671,107.86243,107.26683,107.85615,51288
2020-11-21,107.87821,107.88448,107.50606,107.50741,56873
2020-11-22,107.59928,107.63169,107.21217,107.28619,75187
2020-11-23,107.24435,107.27518,106.80341,106.86118,61150
2020-11-24,106.8228,107.108,106.7,107.01466,134713
2020-11-25,106.977,107.1015,106.52284,106.96803,58832
2020-11-26,107.08164,107.08245,106.53188,106.94286,69744
2020-11-27,106.97276,107.10018,106.41205,106.61636,58009
2020-11-28,106.66688,107.75391,106.61362,107.07534,73062
2020-11-29,107.08012,108.24449,106.63891,107.65526,53514
2020-11-30,107.67982,108.15692,107.64528,108.14306,116388
2020-12-01,108.18134,108.32595,107.23712,107.33719,61223
2020-12-02,107.36241,107.47178,107.32753,107.46321,75383
2020-12-03,107.54098,107.85783,107.54048,107.85714,53320
2020-12-04,107.87653,108.05038,107.86707,107.93731,87390
2020-12-05,107.9305,108.21699,107.92167,108.20832,94360
2020-12-06,108.14351,109.47421,108.01505,108.87986,56805
2020-12-07,108.82994,109.39999,108.80428,109.34019,96285
2020-12-08,109.4332,110.26895,109.4039,110.00538,68416
2020-12-09,110.0365,111.07403,110.00637,111.05975,129101
2020-12-10,111.02837,112.24106,110.7917,111.80587,54765
2020-12-11,111.71763,112.15515,111.55744,112.14432,75313
2020-12-12,112.18567,112.9327,111.71027,112.44196,60974
2020-12-13,112.51905,112.75524,112.49356,112.67551,57008
2020-12-14,112.66159,113.41974,112.55354,113.19769,50902
2020-12-15,113.20476,113.75832,113.01801,113.42405,70531
2020-12-16,113.42135,113.92659,113.39024,113.83974,135079
2020-12-17,113.91106,114.05426,113.55668,113.8021,54343
2020-12-18,113.75892,113.76073,113.56633,113.69211,86762
2020-12-19,113.74125,114.18443,113.72566,114.05943,55238
2020-12-20,114.07783,114.09463,113.89167,113.96279,85165
2020-12-21,114.02759,114.13126,113.37428,113.58752,149500
2020-12-22,113.65823,113.67377,113.39282,113.51318,98803
2020-12-23,113.55299,113.89102,113.53537,113.75605,50260
2020-12-24,113.69273,113.79761,113.40962,113.51946,55081
2020-12-25,113.47004,114.7947,113.16127,114.46682,55733
2020-12-26,114.42596,115.13489,114.26592,114.56388,50935
2020-12-27,114.54154,114.83087,113.6882,114.05744,50659
2020-12-28,114.14052,115.59675,114.10004,115.58937,78177
2020-12-29,115.597,115.6449,115.54518,115.58318,52279
2020-12-30,115.58393,117.36421,115.30601,116.68815,52362
2020-12-31,116.72235,117.40578,116.64807,117.22941,133920
2021-01-01,117.09725,118.06136,116.94807,117.58366,66348
2021-01-02,117.58901,117.70729,117.01069,117.24292,51495
2021-01-03,117.23546,117.44097,117.21441,117.33092,88563
2021-01-04,117.27556,117.4224,116.87161,116.91238,139727
2021-01-05,116.9671,117.40481,116.91553,117.33629,66840
2021-01-06,117.32344,117.481,117.25978,117.33327,62438
2021-01-07,117.32126,117.62554,116.46265,117.38208,72894
2021-01-08,117.39587,118.91177,117.28362,118.73155,56365
2021-01-09,118.79131,118.80387,118.10993,118.30665,52916
2021-01-10,118.38835,118.55312,117.39651,117.56259,86074
2021-01-11,117.59736,117.89374,116.97025,117.24865,104807
2021-01-12,117.23757,117.62059,117.23609,117.58895,58220
2021-01-13,117.655,118.73826,117.60495,118.64842,51657
2021-01-14,118.65605,118.78243,118.31479,118.5295,58298
2021-01-15,118.51573,119.09908,118.45738,119.08619,55802
2021-01-16,119.09187,119.17823,118.64129,118.75901,59974
2021-01-17,118.69679,118.74929,118.68106,118.74606,80149
2021-01-18,118.70771,119.15736,116.7579,117.68301,110008
2021-01-19,117.64736,117.64771,116.73452,116.7816,73438
2021-01-20,116.83968,117.2677,116.83399,117.25381,138988
2021-01-21,117.28334,118.06306,116.96106,117.96509,80627
2021-01-22,117.96371,119.14453,117.80572,118.64137,93643
2021-01-23,118.63232,119.10215,118.53793,118.99825,62259
2021-01-24,118.85495,118.87251,117.44939,117.45422,63178
2021-01-25,117.42111,117.48828,116.20807,116.90944,65204
2021-01-26,116.92126,117.06059,115.78609,116.02713,84140
2021-01-27,116.00283,116.00818,115.91257,115.97009,86449
2021-01-28,116.1035,116.21294,115.53891,115.85521,82466
2021-01-29,115.83341,116.41962,115.82696,116.41874,93415
2021-01-30,116.41147,117.45751,116.33492,117.43176,55196
2021-01-31,117.37752,118.31653,117.23249,118.22339,62556
2021-02-01,118.18805,118.59682,118.0827,118.5565,52896
2021-02-02,118.50783,119.84917,118.46478,119.60571,64560
2021-02-03,119.65881,119.82644,119.41241,119.53873,57970
2021-02-04,119.58085,120.18344,119.55837,120.16511,75712
2021-02-05,120.09789,120.28985,119.59851,119.88278,63362
2021-02-06,119.98152,120.14897,119.93577,120.08478,74493
2021-02-07,120.02376,120.96314,119.92726,120.7522,105837
2021-02-08,120.73387,121.22171,120.71307,121.09633,92667
2021-02-09,121.01882,121.094,120.65869,120.71597,56693
2021-02-10,120.81578,121.1593,120.46115,120.82108,118010
2021-02-11,120.79386,121.47611,120.7203,121.45646,102383
2021-02-12,121.45464,122.43618,121.44702,122.12097,55020
2021-02-13,122.09894,123.92172,122.01357,123.8368,109042
2021-02-14,123.68673,124.49634,123.65884,124.48267,76823
2021-02-15,124.43763,124.88833,124.3692,124.86194,70602
2021-02-16,124.85217,124.89768,123.87341,123.94019,62710
2021-02-17,123.79964,123.80367,123.54074,123.64484,68628
2021-02-18,123.73049,123.77937,122.90965,122.92211,82572
2021-02-19,122.84114,123.95178,122.83374,123.90848,57649
2021-02-20,124.02242,124.25479,123.49006,123.92877,97297
2021-02-21,123.87992,123.97922,123.12891,123.18725,57101
2021-02-22,123.36387,123.38756,123.20289,123.21101,84525
2021-02-23,123.22237,123.81525,123.14026,123.26614,93727
2021-02-24,123.14069,124.49119,123.00099,123.71083,92338
2021-02-25,123.74776,124.57193,123.65741,124.06499,56324
2021-02-26,124.01592,124.61619,123.95361,124.50707,66243
2021-02-27,124.5325,124.67384,124.40612,124.55289,50760
2021-02-28,124.62258,124.84176,124.55846,124.79447,57233
2021-03-01,124.78189,124.81685,123.66806,123.76373,67047
2021-03-02,123.72409,123.72501,122.66381,122.70965,53447
2021-03-03,122.78728,122.82829,122.36867,122.46813,53150
2021-03-04,122.49353,122.60641,122.25902,122.28959,62542
2021-03-05,122.31723,122.44048,121.18666,121.41518,54880
2021-03-06,121.50374,122.09771,121.41744,122.06546,59034
2021-03-07,122.01522,122.36318,121.95728,122.2167,51439
2021-03-08,122.14844,122.32093,121.93945,121.9987,56958
2021-03-09,122.001,122.44778,121.88101,122.19731,55498
2021-03-10,122.17363,123.10095,122.11819,122.72678,63192
2021-03-11,122.78487,122.83377,121.69714,121.76877,56963
2021-03-12,121.73814,122.20718,121.65469,122.18461,52796
2021-03-13,122.10216,122.48922,122.06094,122.38742,70779
2021-03-14,122.38657,123.01471,121.87611,122.85064,50804
2021-03-15,122.88239,123.35452,122.8714,123.35055,57485
2021-03-16,123.39678,123.92539,122.55602,122.76391,84677
2021-03-17,122.8117,123.61923,122.81168,123.49041,52902
2021-03-18,123.50885,124.27056,123.50012,124.18197,68142
2021-03-19,124.11625,125.35525,124.01739,125.17224,57853
2021-03-20,125.24373,125.4322,124.48723,124.69597,98987
2021-03-21,124.58983,125.03967,124.56065,125.03396,111295
2021-03-22,125.09331,125.13627,124.53771,124.59926,79217
2021-03-23,124.64047,125.13358,123.23159,123.90686,62015
2021-03-24,123.8635,124.78051,123.82164,124.67797,127162
2021-03-25,124.64843,124.67391,124.35043,124.3723,52081
2021-03-26,124.41759,124.84031,124.38868,124.66939,84442
2021-03-27,124.66433,124.72232,124.49329,124.63276,84359
2021-03-28,124.52364,125.45688,124.41867,125.25683,50125
2021-03-29,125.28287,125.30842,125.04702,125.07613,72067
2021-03-30,125.09063,125.47631,125.05111,125.35354,95720
2021-03-31,125.36618,125.97077,125.33551,125.93384,121286
2021-04-01,125.8988,126.11858,123.96851,124.22054,58515
2021-04-02,124.27692,124.3287,123.7766,123.97166,168550
2021-04-03,123.93422,124.05573,122.89744,123.19687,55609
2021-04-04,123.16667,124.33511,123.16578,124.12859,53323
2021-04-05,124.07129,124.81209,123.81292,124.74164,83681
2021-04-06,124.71639,124.91243,124.66028,124.88622,67530
2021-04-07,124.91079,125.85234,124.88114,125.47393,83353
2021-04-08,125.49739,125.83966,125.40668,125.7933,89748
2021-04-09,125.74188,125.80633,124.91657,125.44989,71380
2021-04-10,125.5051,126.57218,125.34228,126.41527,65826
