Date,Sentiment_US,Sentiment_UK,Sentiment_Europe,Sentiment_Germany,Sentiment_Japan,Sentiment_Australia,Sentiment_Global,Sentiment_EURUSD,Sentiment_GBPUSD,Sentiment_USDJPY,Sentiment_AUDUSD,Sentiment_EURGBP,Sentiment_Crypto
2020-01-29,0.15005824751415778,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.0068371997905734005,-0.0556068791243694,0.02531674057103818,0.01229268136446543,0.0624440789149428,0.1767115770826193
2020-01-30,0.15005824751415778,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.0068371997905734005,-0.0556068791243694,0.02531674057103818,0.01229268136446543,0.0624440789149428,0.1767115770826193
2020-01-31,0.15005824751415778,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.0068371997905734005,-0.0556068791243694,0.02531674057103818,0.01229268136446543,0.0624440789149428,0.1767115770826193
2020-02-01,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-02,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-03,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-04,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-05,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-06,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-07,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-08,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-09,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-10,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-11,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-12,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-13,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-14,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-15,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-16,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-17,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-18,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-19,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-20,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-21,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-22,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-23,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-24,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-25,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-26,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-27,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-28,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-02-29,0.11904342561300725,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.0205845570584657,0.003845192391017084,0.01980504855731805,0.011864999262526328,0.016739364667448617,0.17801224458962267
2020-03-01,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-02,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-03,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-04,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-05,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-06,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-07,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-08,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-09,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-10,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-11,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-12,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-13,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-14,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-15,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-16,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-17,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-18,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-19,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-20,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-21,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-22,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-23,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-24,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-25,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-26,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-27,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-28,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-29,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-30,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-03-31,-0.011547250876534677,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03680070243474104,0.02625478579511588,0.08360795602195696,0.01654036962410397,0.010545916639625164,0.06704875954140736
2020-04-01,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-02,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-03,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-04,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-05,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-06,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-07,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-08,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-09,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-10,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-11,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-12,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-13,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-14,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-15,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-16,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-17,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-18,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
2020-04-19,0.003926658235832159,0.0777674363999492,0.10185487063995945,0.12895786527953193,-0.09784180852644409,0.07027679393304974,0.04415736112857369,0.048964106202063644,0.03692038908205852,0.05088423338113812,0.03317506784860879,0.012043717120005126,0.04415736112857369
